pdb,ligand_file,chembl_id,tanimoto_index,smiles
3pxf,4eor_ligand_similar_17,CHEMBL340813,0.82069,c1(nc(OCC2CCCCC2)c2nc[nH]c2n1)Nc1ccc(O)cc1
3pxf,4eor_ligand_similar_18,CHEMBL435999,0.809524,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1ccc(cc1)OC
3pxf,4eor_ligand_similar_19,CHEMBL262367,0.809524,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1cc(Br)ccc1
3pxf,4eor_ligand_similar_2,CHEMBL434217,0.965753,S(=O)(=O)(c1ccc(Nc2nc3c(c(n2)OCC2CCCCC2)[nH]cn3)cc1)NC
3pxf,4eor_ligand_similar_20,CHEMBL4085238,0.805195,O=S(=O)(c1ccc(Nc2nc(c3c(n2)[nH]nc3)OCC2CCCCC2)cc1)N
3pxf,4eor_ligand_similar_21,CHEMBL341273,0.8,c1(nc(OCC2CCCCC2)c2[nH]cnc2n1)Nc1cccc(c1)Cl
3pxf,4eor_ligand_similar_22,CHEMBL122040,0.8,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1cc(OC)ccc1
3pxf,4eor_ligand_similar_23,CHEMBL332988,0.798658,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1ccc(F)cc1
3pxf,4eor_ligand_similar_24,CHEMBL434813,0.794702,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1cc(F)ccc1
3pxf,4eor_ligand_similar_25,CHEMBL332198,0.794702,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1cc(CO)ccc1
3pxf,4eor_ligand_similar_26,CHEMBL124436,0.789474,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1ccc(cc1)CC#N
3pxf,4eor_ligand_similar_27,CHEMBL125091,0.789474,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1ccc(C(=O)O)cc1
3pxf,4eor_ligand_similar_29,CHEMBL4092981,0.787879,O=S(=O)(c1ccc(Nc2nc(c3c(n2)[nH]nn3)OCC2CCCCC2)cc1)N
3pxf,4eor_ligand_similar_3,CHEMBL122489,0.965753,S(=O)(=O)(c1ccc(Nc2nc3c(c(n2)OCC2CCCCC2)[nH]cn3)cc1)N(C)C
3pxf,4eor_ligand_similar_30,CHEMBL104467,0.785235,S(=O)(=O)(c1ccc(Nc2nc(cc(n2)N)OCC2CCCCC2)cc1)N
3pxf,4eor_ligand_similar_32,CHEMBL122850,0.779221,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1ccc(C(=O)C)cc1
3pxf,4eor_ligand_similar_33,CHEMBL121941,0.779221,c1(nc(OCC2CCCCC2)c2nc[nH]c2n1)Nc1ccc(cc1)C(=O)N
3pxf,4eor_ligand_similar_36,CHEMBL332540,0.760736,S(=O)(=O)(c1ccc(NNc2nc3c(c(n2)OCC2CCCCC2)[nH]cn3)cc1)N
3pxf,4eor_ligand_similar_37,CHEMBL123267,0.754717,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1cc(c(cc1)F)Cl
3pxf,4eor_ligand_similar_38,CHEMBL123337,0.754717,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1ccc(C(=O)N(C)C)cc1
3pxf,4eor_ligand_similar_39,CHEMBL122620,0.754717,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1ccc(C(=O)NC)cc1
3pxf,4eor_ligand_similar_4,CHEMBL4103249,0.93617,O=S(=O)(c1ccc(Nc2nc(c3c(n2)[nH]cn3)OC(CC)C)cc1)N
3pxf,4eor_ligand_similar_40,CHEMBL333329,0.751773,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)N(C)C
3pxf,4eor_ligand_similar_41,CHEMBL124059,0.751773,n1c2c(c(nc1NC)OCC1CCCCC1)[nH]cn2
3pxf,4eor_ligand_similar_43,CHEMBL1802728,0.746914,c1(ccc(cc1)Nc1nc2c(c(n1)OCC1CCCCC1)nc[nH]2)C(=O)N(CC)CC
3pxf,4eor_ligand_similar_44,CHEMBL318999,0.734568,S(=O)(=O)(c1ccc(Nc2nc(c(c(n2)N)N=O)OCC2CCCCC2)cc1)N
3pxf,4eor_ligand_similar_48,CHEMBL4094205,0.720497,O=S(=O)(c1ccc(Nc2cc(c3c(n2)[nH]cn3)OCC2CCCCC2)cc1)N
3pxf,4eor_ligand_similar_49,CHEMBL2296290,0.709877,S(=O)(=O)(c1ccc(cc1)Nc1ncc(c(n1)OCC1CCCCC1)N=O)N(CC)CC
3pxf,4eor_ligand_similar_5,CHEMBL4102518,0.929078,O=S(=O)(c1ccc(Nc2nc(c3c(n2)[nH]cn3)OCCC)cc1)N
3pxf,4eor_ligand_similar_50,CHEMBL338355,0.706667,n1c2c(c(nc1NCCO)OCC1CCCCC1)[nH]cn2
3pxf,4eor_ligand_similar_51,CHEMBL2296293,0.704819,S(=O)(=O)(c1ccc(cc1)Nc1nc(c(c(n1)OCC1CCCCC1)C=O)N)N
3pxf,4eor_ligand_similar_52,CHEMBL3110226,0.693642,S(=O)(=O)(c1cccc(c2[nH]c3nc(nc(OCC4CCCCC4)c3n2)N)c1)N
3pxf,4eor_ligand_similar_53,CHEMBL419429,0.69281,c1(nc2c(c(n1)OCC1CCCCC1)[nH]cn2)N[C@@H](C(C)C)CO
3pxf,4eor_ligand_similar_54,CHEMBL334200,0.69281,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)N[C@H](CO)CC
3pxf,4eor_ligand_similar_55,CHEMBL124898,0.69281,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)N[C@@H](CO)CC
3pxf,4eor_ligand_similar_56,CHEMBL122028,0.69281,c1(nc2c(c(n1)OCC1CCCCC1)[nH]cn2)N[C@H](C(C)C)CO
3pxf,4eor_ligand_similar_58,CHEMBL270979,0.687943,n1c(nc2c(c1OCCC1CCCCC1)nc[nH]2)N
3pxf,4eor_ligand_similar_59,CHEMBL269881,0.687943,n1c(nc2c(c1OCC1CCCCC1)nc[nH]2)N
3pxf,4eor_ligand_similar_6,CHEMBL4078988,0.929078,O=S(=O)(c1ccc(Nc2nc(c3c(n2)[nH]cn3)OCC(C)C)cc1)N
3pxf,4eor_ligand_similar_60,CHEMBL2347431,0.680851,n1c(nc2c(c1OCCCCCCCCCCCC)nc[nH]2)N
3pxf,4eor_ligand_similar_61,CHEMBL2347430,0.680851,n1c(nc2c(c1OCCCCCCCCCC)nc[nH]2)N
3pxf,4eor_ligand_similar_62,CHEMBL270945,0.680851,n1c(nc2c(c1OCCCCCCC)nc[nH]2)N
3pxf,4eor_ligand_similar_63,CHEMBL206109,0.676136,O=S(=O)(N)c1ccc(cc1)Nc1n2c(nc(c1)OCC1CCCCC1)ncn2
3pxf,4eor_ligand_similar_64,CHEMBL4100700,0.674699,O=S(=O)(c1ccc(Nc2cc(n3c(n2)ncc3)OCC2CCCCC2)cc1)N
3pxf,4eor_ligand_similar_65,CHEMBL338451,0.673759,n1c2c(c([nH]c1N)OCCCCCC)ncn2
3pxf,4eor_ligand_similar_67,CHEMBL3110227,0.670391,S(=O)(=O)(c1cccc(c2[nH]c3nc(nc(OCC4CCCCC4)c3n2)N)c1C)N
3pxf,4eor_ligand_similar_68,CHEMBL271593,0.669014,n1c(nc2c(c1OCC1CCCC1)nc[nH]2)N
3pxf,4eor_ligand_similar_69,CHEMBL2296295,0.666667,S(=O)(=O)(c1ccc(cc1)Nc1nc(c(c(n1)OCC1CCCCC1)/C=N/O)N)N
3pxf,4eor_ligand_similar_7,CHEMBL123368,0.926174,c1(Nc2cc(ccc2)S(=O)(=O)N)nc(OCC2CCCCC2)c2nc[nH]c2n1
3pxf,4eor_ligand_similar_71,CHEMBL94794,0.66,c12c(ncn2C)c(nc(n1)N)OCC1CCCCC1
3pxf,4eor_ligand_similar_72,CHEMBL406495,0.659574,n1c(nc2c(c1OCCCCC)nc[nH]2)N
3pxf,4eor_ligand_similar_73,CHEMBL133293,0.65493,n1c2c(c(nc1N)OCC1CCC1)[nH]cn2
3pxf,4eor_ligand_similar_75,CHEMBL4088242,0.650602,O=S(=O)(c1ccc(Nc2nc(c(c(n2)N)C=O)O[C@@H](CC)C)cc1)N
3pxf,4eor_ligand_similar_76,CHEMBL3110217,0.647059,n1c(nc2c(c1OCC1CCCCC1)nc([nH]2)C)N
3pxf,4eor_ligand_similar_78,CHEMBL402453,0.638298,n1c(nc2c(c1OCC(C)CC)nc[nH]2)N
3pxf,4eor_ligand_similar_79,CHEMBL270946,0.638298,n1c(nc2c(c1OCCCC)nc[nH]2)N
3pxf,4eor_ligand_similar_8,CHEMBL121655,0.910959,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1ccc(S(=O)(=O)C)cc1
3pxf,4eor_ligand_similar_80,CHEMBL269872,0.638298,n1c(nc2c(c1OCCC(C)C)nc[nH]2)N
3pxf,4eor_ligand_similar_81,CHEMBL2296284,0.637363,S(=O)(=O)(c1ccc(cc1)Nc1ncc(c(n1)OCC1CCCCC1)N=O)NCC1OCCC1
3pxf,4eor_ligand_similar_82,CHEMBL3110218,0.636943,n1c(nc2c(c1OCC1CCCCC1)nc([nH]2)CC)N
3pxf,4eor_ligand_similar_83,CHEMBL1234593,0.636943,Nc1nc(c2c(n1)[nH]c(C(C)C)n2)OCC1CCCCC1
3pxf,4eor_ligand_similar_84,CHEMBL322568,0.634731,n1c(nc(c(c1OCC1CCCCC1)N=O)N)Nc1ccc(SC)cc1
3pxf,4eor_ligand_similar_85,CHEMBL2425903,0.652174,O=S(=O)(c1ccc(Nc2nc(c(c(n2)N)/[N+](=N/C#N)/[O-])OCC2CCCCC2)cc1)NC
3pxf,4eor_ligand_similar_86,CHEMBL272872,0.632653,n1c(nc2c(c1OCCCCC=C)nc[nH]2)N
3pxf,4eor_ligand_similar_87,CHEMBL122900,0.631313,S(=O)(=O)(c1sc(cc1)CNc1nc2c(c(n1)OCC1CCCCC1)[nH]cn2)N
3pxf,4eor_ligand_similar_9,CHEMBL123156,0.823529,n1c(nc(c2c1nc[nH]2)OCC1CCCCC1)Nc1ccc([S+]([O-])C)cc1
3pxf,4eor_ligand_similar_90,CHEMBL3110219,0.624242,n1c(nc2c(c1OCC1CCCCC1)nc([nH]2)c1ccccc1)N
3pxf,4eor_ligand_similar_91,CHEMBL2296286,0.624242,S(=O)(=O)(c1ccc(cc1)Nc1nc(c(c(n1)OC(C)C)C=O)N)N
3pxf,4eor_ligand_similar_92,CHEMBL259244,0.624113,n1c(nc2c(c1OC(CC)C)nc[nH]2)N
3pxf,4eor_ligand_similar_93,CHEMBL2296294,0.623457,S(=O)(=O)(c1ccc(cc1)Nc1nc(c(c(n1)OCC)N=O)N)N
3pxf,4eor_ligand_similar_94,CHEMBL3110222,0.619632,n1c(nc2c(c1OCC1CCCCC1)nc([nH]2)C(F)(F)F)N
3pxf,4eor_ligand_similar_96,CHEMBL3110221,0.619048,n1c(nc2c(c1OCC1CCCCC1)nc([nH]2)c1ccccc1C)N
3pxf,4eor_ligand_similar_97,CHEMBL2296289,0.618182,S(=O)(=O)(c1ccc(cc1)Nc1nc(c(c(n1)OCC)C=O)N)N
3pxf,4eor_ligand_similar_98,CHEMBL272692,0.617021,n1c(nc2c(c1OCCC)nc[nH]2)N
3pxf,4eor_ligand_similar_99,CHEMBL270980,0.617021,n1c(nc2c(c1OCC(C)C)nc[nH]2)N
3u9q,2yfe_ligand_similar_116,CHEMBL494660,0.609756,C1CC(C2=CC(=O)c3c([C@]2(C1)C)cc(c(c3)C(C)C)OC)(C)C
3u9q,2yfe_ligand_similar_119,CHEMBL470927,0.609091,c1(cc(c(c(c1CCC(O)(C)C)O)C(=O)/C=C/c1ccc(cc1)O)OC)O
3u9q,2yfe_ligand_similar_12,CHEMBL4066265,0.72093,c1(c(c(cc(c1C(=O)C)O)OC)CC=C(C)C)O
3u9q,2yfe_ligand_similar_121,CHEMBL3596996,0.608696,c1(c(c(cc(c1C(=O)O)/C=C/c1cc(c(c(c1)OC)OC)OC)OC)CC=C(C)C)O
3u9q,2yfe_ligand_similar_125,CHEMBL1165313,0.607843,c1(cc(c(c(c1CC=C(C)C)O)C(=O)/C=C/c1ccc(cc1)OC)OC)O
3u9q,2yfe_ligand_similar_126,CHEMBL471777,0.607843,c1(c(c(c(c(c1CC=C(C)C)O)C(=O)/C=C/c1ccc(cc1)O)OC)CC=C(C)C)O
3u9q,2yfe_ligand_similar_127,CHEMBL253896,0.607843,c1(c(c(c(c(c1)OC)C(=O)/C=C/c1ccc(cc1)O)O)CC=C(C)C)O
3u9q,2yfe_ligand_similar_13,CHEMBL2130956,0.714286,O(c1cc(c(c(O)c1)C(=O)O)CCc1ccccc1)C
3u9q,2yfe_ligand_similar_135,CHEMBL2282413,0.605505,c1(c(cc(c(c1)OC)C(=O)/C=C/c1cc(c(cc1)OC)OC)C(=O)/C=C/c1ccc(c(c1)OC)OC)OC
3u9q,2yfe_ligand_similar_138,CHEMBL573825,0.605505,c1c(cc2c(c1O)Cc1c([C@@H]2[C@H]2c3c(C(=O)c4c2cc(cc4O)OC)c(cc(c3)C)O)cc(cc1O)C)O
3u9q,2yfe_ligand_similar_14,CHEMBL2334662,0.706522,c1(ccc2c(c1)cccc2)CCc1c(c(cc(c1)OC)O)C(=O)O
3u9q,2yfe_ligand_similar_140,CHEMBL1487159,0.604651,Oc1c(cc(c(O)c1)CC=C(C)C)C(=O)C
3u9q,2yfe_ligand_similar_142,CHEMBL1866176,0.604651,Oc1c(c(O)ccc1C(=O)C)CC=C(C)C
3u9q,2yfe_ligand_similar_143,CHEMBL1241050,0.604651,c1(c(c(c(c(c1)O)C(=O)C)O)CC=C(C)C)O
3u9q,2yfe_ligand_similar_147,CHEMBL3408345,0.601942,C(=O)(/C=C/c1ccc(cc1)OC)c1c(c(c(c(c1)CC=C(C)C)OC)CC=C(C)C)OC
3u9q,2yfe_ligand_similar_149,CHEMBL3408349,0.601942,C(=O)(/C=C/c1ccc(cc1)OC)c1c(cc(c(c1)CC=C(C)C)OC)OC
3u9q,2yfe_ligand_similar_15,CHEMBL4101255,0.705882,C(=O)(c1c(c(c(cc1CCc1ccccc1)O)C/C=C(\\CCC=C(C)C)/C)O)O
3u9q,2yfe_ligand_similar_150,CHEMBL1928760,0.601942,c1(c(c(c(cc1)C(=O)/C=C/c1ccc(cc1)OC)O)CCC)O
3u9q,2yfe_ligand_similar_151,CHEMBL1164817,0.601942,c1(cc(c(c(c1C(=O)/C=C/c1ccc(cc1)O)O)C(=O)/C=C/c1ccc(cc1)O)OC)O
3u9q,2yfe_ligand_similar_152,CHEMBL466344,0.601942,c1(cc(c(c(c1CC=C(C)C)OC)C(=O)/C=C/c1ccc(cc1)O)O)OC
3u9q,2yfe_ligand_similar_153,CHEMBL466335,0.601942,c1(cc(c(c(c1CC=C(C)C)O)C(=O)/C=C/c1ccc(cc1)O)OC)OC
3u9q,2yfe_ligand_similar_16,CHEMBL490810,0.705882,C(/C=C(\\C)/CCC=C(C)C)c1c(cc(CCc2ccccc2)c(c1O)C(=O)O)O
3u9q,2yfe_ligand_similar_19,CHEMBL2376528,0.703297,c1(cc(cc(c1CC=C(C)C)CCc1cc(c(cc1)O)OC)O)OC
3u9q,2yfe_ligand_similar_2,CHEMBL491821,0.863158,c1ccc(cc1)CCc1cc(c(c(c1C(=O)O)OC)CC=C(C)C)O
3u9q,2yfe_ligand_similar_20,CHEMBL68178,0.702128,c1(c(cc(cc1CCc1ccc(cc1)OC)O)OC)C(=O)O
3u9q,2yfe_ligand_similar_21,CHEMBL1801771,0.701149,c1(c(cc(c(c1O)CC=C(C)C)O)OC)C(=O)C
3u9q,2yfe_ligand_similar_22,CHEMBL135056,0.7,c1(c(c(c(c(c1OC)C)C)C=O)O)C/C=C(/CCC(=O)O)\\C
3u9q,2yfe_ligand_similar_23,CHEMBL133972,0.699115,c12c(c(c(c(c1O)C/C=C(/CCC(=O)O)\\C)OC)C)CCC2=O
3u9q,2yfe_ligand_similar_24,CHEMBL1813664,0.684211,c1(c(cc(c(c1C=O)CCCCCCC)O)CC=C(C)C)O
3u9q,2yfe_ligand_similar_30,CHEMBL463208,0.673913,c1(c(c(c(c(c1CC=C(C)C)OC)CC=C(C)C)O)C(=O)c1ccc(cc1)O)O
3u9q,2yfe_ligand_similar_31,CHEMBL510279,0.673469,c1(c(c(c(c(c1)OC)C(=O)CCc1ccc(cc1)O)O)CC=C(C)C)O
3u9q,2yfe_ligand_similar_33,CHEMBL4101567,0.663158,c1(c(c(cc(c1C(=O)C)O)OC)C/C=C(/CCC=C(C)C)\\C)O
3u9q,2yfe_ligand_similar_34,CHEMBL4074882,0.663158,C(/C=C(/C)\\CC/C=C(/C)\\CCC=C(C)C)c1c(c(c(cc1OC)O)C(=O)C)O
3u9q,2yfe_ligand_similar_36,CHEMBL2337124,0.659574,c1(c(c(c(c(c1C)OC)Cc1c(c(c(c(c1O)C(=O)C)O)CC=C(C)C)OC)O)C(=O)C)O
3u9q,2yfe_ligand_similar_38,CHEMBL462798,0.656566,C(=O)c1c(c(cc(c1CCCC/C=C/C)O)CC=C(C)C)O
3u9q,2yfe_ligand_similar_40,CHEMBL4061024,0.654545,c1(c(cc(c(c1O)C(=O)O)CCc1ccccc1)O)C/C=C(/CC[C@@H](C(=C)C)O)\\C
3u9q,2yfe_ligand_similar_42,CHEMBL463843,0.650943,OC(=O)c1c(cc(c(c1O)C/C=C(/CCC=C(C)C)\\C)O)CCCCC
3u9q,2yfe_ligand_similar_43,CHEMBL487405,0.648936,c1(c(c(c(c(c1C)OC)Cc1c(c(c(c(c1O)CC=C(C)C)O)C(=O)C)O)O)C(=O)C)O
3u9q,2yfe_ligand_similar_45,CHEMBL2272196,0.640449,c1c(cc(c(c1OC)C(=O)/C=C/C)OC)OC
3u9q,2yfe_ligand_similar_47,CHEMBL3596977,0.636364,c1(c(c(cc(c1C(=O)O)/C=C/c1ccccc1)OC)CC=C(C)C)O
3u9q,2yfe_ligand_similar_49,CHEMBL110445,0.633028,c1(C(=O)c2c(c(c(cc2O)O)OC)CC=C(C)C)c(c(c(cc1O)O)CC=C(C)C)O
3u9q,2yfe_ligand_similar_51,CHEMBL3596994,0.630631,c1(c(c(cc(c1C(=O)O)/C=C/c1ccc(cc1)OC)OC)CC=C(C)C)O
3u9q,2yfe_ligand_similar_52,CHEMBL3970720,0.629213,C(C(=O)c1c(cc(c(c1O)CC=C(C)C)O)O)(C)C
3u9q,2yfe_ligand_similar_53,CHEMBL3929275,0.629213,CC(C)(C(=O)c1c(cc(c(c1O)CC=C(C)C)O)O)C
3u9q,2yfe_ligand_similar_65,CHEMBL502280,0.623762,c1(c(cc(cc1)OC)CCc1ccc(c(c1)C(=O)OC)O)C(=O)C
3u9q,2yfe_ligand_similar_66,CHEMBL3318158,0.623762,C(=O)(/C=C/c1ccc(cc1)C)c1c(cc(c(c1)CC=C(C)C)OC)O
3u9q,2yfe_ligand_similar_68,CHEMBL1165249,0.622807,c1(cc(c(c(c1CCC(C)(C)O)O)C(=O)/C=C/c1cc(c(cc1)O)OC)OC)O
3u9q,2yfe_ligand_similar_7,CHEMBL1729254,0.813725,O(c1c(c(O)c(c(c1)CCc1ccccc1)C(=O)O)C/C=C(\\CCC=C(C)C)/C)C
3u9q,2yfe_ligand_similar_70,CHEMBL1165326,0.622642,c1(cc(c(c(c1CC=C(C)C)O)C(=O)/C=C/c1cc(c(cc1)O)OC)OC)O
3u9q,2yfe_ligand_similar_71,CHEMBL3318159,0.622642,C(=O)(/C=C/c1cc(c(cc1)OC)OC)c1c(cc(c(c1)CC=C(C)C)OC)O
3u9q,2yfe_ligand_similar_72,CHEMBL468007,0.621359,c1(cc(c(c(c1CC=C(C)C)O)C(=O)/C=C/c1cc(ccc1)O)OC)O
3u9q,2yfe_ligand_similar_73,CHEMBL467146,0.621359,c1(cc(c(c(c1CC=C(C)C)O)C(=O)/C=C/c1cc(cc(c1)O)O)OC)O
3u9q,2yfe_ligand_similar_8,CHEMBL490809,0.788462,C(/C=C(\\C)/CCC=C(C)C)c1c(cc(CCc2ccccc2)c(c1OC)C(=O)O)O
3u9q,2yfe_ligand_similar_83,CHEMBL4074604,0.616822,c1(c(c(cc(c1O)C(=O)/C=C/c1cc(c(c(c1)OC)OC)OC)CC=C(C)C)OC)CC=C(C)C
3u9q,2yfe_ligand_similar_84,CHEMBL468181,0.616822,c1(cc(c(c(c1CC=C(C)C)O)C(=O)/C=C/c1cc(c(cc1)OC)OC)OC)O
3u9q,2yfe_ligand_similar_85,CHEMBL490664,0.616162,C(C=C(C)C)C/C(=C/Cc1cc(ccc1OC)C(=O)O)/C
3u9q,2yfe_ligand_similar_86,CHEMBL3318161,0.615385,C(=O)(/C=C/c1cc(c(cc1)O)O)c1c(cc(c(c1)CC=C(C)C)OC)O
3u9q,2yfe_ligand_similar_88,CHEMBL2088323,0.614679,c1(c(c(c(c(c1CC=C(C)C)O)C(CC(C)C)c1c(c(c(c(c1O)CC(C(=C)C)O)O)C(=O)C)O)O)C(=O)C)OC
3u9q,2yfe_ligand_similar_89,CHEMBL1928754,0.614679,c1(c(c(c(cc1)C(=O)/C=C/c1cc(c(c(c1)OC)OC)OC)O)CCC)O
3u9q,2yfe_ligand_similar_9,CHEMBL3781628,0.775701,c1(c(c(c(c(c1C(=O)OC)O)CC=C(C)C)OC)CC=C(C)C)CCc1ccccc1
3u9q,2yfe_ligand_similar_91,CHEMBL497319,0.614035,c1(c(cc(c(c1O)C(=O)OC)CCCCC)O)C/C=C(/CCC=C(C)C)\\C
3u9q,2yfe_ligand_similar_92,CHEMBL4084872,0.613861,c1(c(c(cc(c1O)C(=O)/C=C/c1ccc(cc1)OC)CC=C(C)C)OC)CC=C(C)C
3u9q,2yfe_ligand_similar_94,CHEMBL455990,0.613861,c1(ccc(c(c1CC=C(C)C)O)C(=O)/C=C/c1ccc(cc1)OC)OC
3u9q,2yfe_ligand_similar_98,CHEMBL90148,0.612613,c1(c(c(CC2=CCCCC2)c(cc1)OC)O)C(=O)O
3u9q,3b1m_ligand_similar_10,CHEMBL1945213,0.958904,C1(=C(C=C2[C@](C1=O)(C)c1c(O2)c(c(cc1O)OC)C(=O)NCc1cc(cc2c1cccc2)O)O)C(=O)C
3u9q,3b1m_ligand_similar_105,CHEMBL4102274,0.604478,c1(c(c(c2c(c1O)[C@@]1(C(=CC(=O)/C(=C(\\NCCc3ccc(cc3)O)/C)/C1=O)O2)C)C(=O)C)O)C
3u9q,3b1m_ligand_similar_109,CHEMBL470077,0.604478,c1(c(c(c2c(c1C(=O)C)OC1=CC(=O)/C(=C(\\NCCCCN)/C)/C(=O)[C@]21C)O)C)O
3u9q,3b1m_ligand_similar_110,CHEMBL470281,0.604478,c1(c(c(c2c(c1C(=O)C)OC1=CC(=O)/C(=C(\\NCCCCO)/C)/C(=O)[C@]21C)O)C)O
3u9q,3b1m_ligand_similar_114,CHEMBL4084310,0.60223,c1(cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)CCCN/C(=C/1\\C(=O)C=C2Oc3c(c(c(c(c3C2(C1=O)C)O)C)O)C(=O)C)/C
3u9q,3b1m_ligand_similar_12,CHEMBL1945214,0.954545,C1(=C(C=C2[C@](C1=O)(C)c1c(O2)c(c(cc1O)OC)C(=O)NCc1cc(cc2c1cccc2)OC)O)C(=O)C
3u9q,3b1m_ligand_similar_15,CHEMBL2042814,0.951542,O1C2=CC(=C(C(=O)[C@]2(c2c1c(c(cc2O)OC)C(=O)NCc1c2c(cccc2)c(cc1CC)F)C)C(=O)C)O
3u9q,3b1m_ligand_similar_16,CHEMBL2042808,0.950893,O1C2=CC(=C(C(=O)[C@]2(c2c1c(c(cc2O)OC)C(=O)NCc1c2c(ccc1C)cc(cc2)Cl)C)C(=O)C)O
3u9q,3b1m_ligand_similar_20,CHEMBL2042811,0.946667,O1C2=CC(=C(C(=O)[C@]2(c2c1c(c(cc2O)OC)C(=O)NCc1c2c(ccc1C)c(ccc2)F)C)C(=O)C)O
3u9q,3b1m_ligand_similar_22,CHEMBL525406,0.944954,O1C2=CC(=C(C(=O)[C@]2(c2c1c(c(cc2OC)OC)C(=O)N(C)C)C)C(=O)C)O
3u9q,3b1m_ligand_similar_23,CHEMBL2042809,0.942478,O1C2=CC(=C(C(=O)[C@]2(c2c1c(c(cc2O)OC)C(=O)NCc1c2c(ccc1C)ccc(c2)Cl)C)C(=O)C)O
3u9q,3b1m_ligand_similar_24,CHEMBL2042807,0.942478,O1C2=CC(=C(C(=O)[C@]2(c2c1c(c(cc2O)OC)C(=O)NCc1c2c(ccc1C)c(ccc2)Cl)C)C(=O)C)O
3u9q,3b1m_ligand_similar_26,CHEMBL1944783,0.941704,C1(=C(C=C2[C@](C1=O)(C)c1c(O2)c(c(cc1O)OC)C(=O)NCc1cc(cc2c1cccc2)COC)O)C(=O)C
3u9q,3b1m_ligand_similar_27,CHEMBL2042806,0.938326,O1C2=CC(=C(C(=O)[C@]2(c2c1c(c(cc2O)OC)C(=O)NCc1c2c(c(cc1C)Cl)cccc2)C)C(=O)C)O
3u9q,3b1m_ligand_similar_29,CHEMBL474988,0.930556,O1C2=CC(=C(C(=O)[C@]2(c2c1c(c(cc2O)OC)C(=O)N)C)C(=O)C)O
3u9q,3b1m_ligand_similar_30,CHEMBL1945212,0.929204,C1(=C(C=C2[C@](C1=O)(C)c1c(O2)c(c(cc1O)OC)C(=O)NCc1cc(cc2c1cccc2)OC(=O)C)O)C(=O)C
3u9q,3b1m_ligand_similar_33,CHEMBL475816,0.921296,O1C2=CC(=C(C(=O)[C@]2(c2c1c(c(cc2O)O)C(=O)N)C)C(=O)C)O
3u9q,3b1m_ligand_similar_35,CHEMBL367881,0.866972,c1(c(c(c2c(c1C(=O)C)OC1=CC(=C(C(=O)[C@]21C)C(=O)C)O)O)C)O
3u9q,3b1m_ligand_similar_38,CHEMBL2227776,0.857143,Cc1c(c(c(c2c1OC1=CC(=C(C(=O)C21C)C(=O)C)O)O)C(=O)C)O
3u9q,3b1m_ligand_similar_4,CHEMBL2042802,0.986111,O1C2=CC(=C(C(=O)[C@]2(c2c1c(c(cc2O)OC)C(=O)NCc1c2c(ccc1C)cccc2)C)C(=O)C)O
3u9q,3b1m_ligand_similar_42,CHEMBL3247238,0.845133,O1C2=CC(=C(C(=O)C2(c2c1c(c(c(c2OC(=O)C)C)O)C(=O)C)C)C(=O)C)O
3u9q,3b1m_ligand_similar_43,CHEMBL3247237,0.845133,O1C2=CC(=C(C(=O)C2(c2c1c(c(c(c2OC(=O)C)C)OC(=O)C)C(=O)C)C)C(=O)C)O
3u9q,3b1m_ligand_similar_46,CHEMBL516232,0.808594,C12(CCCCC1)NC(=O)c1c3OC4=CC(=C(C(=O)[C@]4(c3c(cc1O2)O)C)C(=O)C)O
3u9q,3b1m_ligand_similar_48,CHEMBL3356752,0.79668,C(=O)(c1c(cccc1)Br)Oc1c(c(c2[C@@]3(C(=CC(=C(C3=O)C(=O)C)O)Oc2c1C(=O)C)C)OC(=O)c1c(cccc1)Br)C
3u9q,3b1m_ligand_similar_5,CHEMBL1944782,0.972222,C1(=C(C=C2[C@](C1=O)(C)c1c(O2)c(c(cc1O)OC)C(=O)NCc1cc(cc2c1cccc2)C)O)C(=O)C
3u9q,3b1m_ligand_similar_52,CHEMBL1090549,0.777778,c1c(c2c(OC3=CC(=C(C(=O)[C@@]23C)C(=O)C)O)c2c1OC(N(C2=O)C(=O)NCc1ccc(cc1)OC)OC)O
